index,p_die
0,0.0310529309646007
1,0.025813901475986
2,0.0205748719873713
3,0.0153358424987566
4,0.0100968130101419
5,0.00485778352152715
6,0.0045056628234521
7,0.00415354212537705
8,0.003801421427302
9,0.00344930072922695
10,0.0030971800311519
11,0.00301425486460367
12,0.00293132969805544
13,0.00284840453150721
14,0.00276547936495897
15,0.00268255419841074
16,0.00298390003668199
17,0.00328524587495324
18,0.00358659171322448
19,0.00388793755149573
20,0.00418928338976698
21,0.00464671196260771
22,0.00510414053544844
23,0.00556156910828917
24,0.0060189976811299
25,0.00647642625397063
26,0.00666835414096275
27,0.00686028202795487
28,0.00705220991494698
29,0.0072441378019391
30,0.00743606568893122
31,0.00783878695400123
32,0.00824150821907123
33,0.00864422948414124
34,0.00904695074921124
35,0.00944967201428125
36,0.010079313218233
37,0.0107089544221847
38,0.0113385956261365
39,0.0119682368300882
40,0.01259787803404
41,0.0134058419095668
42,0.0142138057850936
43,0.0150217696606204
44,0.0158297335361472
45,0.016637697411674
46,0.0180463547582226
47,0.0194550121047712
48,0.0208636694513198
49,0.0222723267978684
50,0.023680984144417
51,0.0265929680344433
52,0.0295049519244696
53,0.0324169358144959
54,0.0353289197045222
55,0.0382409035945484
56,0.0420105596343377
57,0.0457802156741269
58,0.0495498717139162
59,0.0533195277537054
60,0.0570891837934946
61,0.0624723138312206
62,0.0678554438689466
63,0.0732385739066726
64,0.0786217039443986
65,0.0840048339821246
66,0.0921704620077884
67,0.100336090033452
68,0.108501718059116
69,0.11666734608478
70,0.124832974110444
71,0.137396704198323
72,0.149960434286202
73,0.162524164374081
74,0.17508789446196
75,0.187651624549838
76,0.204686178134243
77,0.221720731718647
78,0.238755285303051
79,0.255789838887455
80,0.272824392471859
81,0.303095424812685
82,0.333366457153511
83,0.363637489494337
84,0.393908521835163
85,0.42417955417599
86,0.442250377426639
87,0.460321200677288
88,0.478392023927937
89,0.496462847178587
90,0.514533670429236
91,0.547173963394576
92,0.579814256359917
93,0.612454549325257
94,0.645094842290598
95,0.677735135255938
96,0.705407250959349
97,0.733079366662759
98,0.76075148236617
99,0.78842359806958
100,0.816095713772991
101,0.834387541177309
102,0.852679368581628
103,0.870971195985947
104,0.889263023390265
105,0.907554850794584
106,0.917289605784327
107,0.92702436077407
108,0.936759115763813
109,0.946493870753556
110,0.9562286257433
111,1
