index,p_die
0,0.0404703676662171
1,0.035844698208858
2,0.0312190287514989
3,0.0265933592941398
4,0.0219676898367807
5,0.0173420203794216
6,0.0146371831844544
7,0.0119323459894872
8,0.00922750879452004
9,0.00652267159955285
10,0.00381783440458567
11,0.00393228152602593
12,0.00404672864746619
13,0.00416117576890645
14,0.00427562289034671
15,0.00439007001178698
16,0.00456617124732864
17,0.0047422724828703
18,0.00491837371841195
19,0.00509447495395361
20,0.00527057618949527
21,0.00554037287690396
22,0.00581016956431265
23,0.00607996625172134
24,0.00634976293913002
25,0.00661955962653871
26,0.00703184740892637
27,0.00744413519131404
28,0.00785642297370171
29,0.00826871075608937
30,0.00868099853847704
31,0.00930950609999767
32,0.0099380136615183
33,0.0105665212230389
34,0.0111950287845596
35,0.0118235363460802
36,0.012778726911283
37,0.0137339174764858
38,0.0146891080416886
39,0.0156442986068914
40,0.0165994891720941
41,0.0180448586147805
42,0.0194902280574668
43,0.0209355975001532
44,0.0223809669428395
45,0.0238263363855258
46,0.0259994139817187
47,0.0281724915779115
48,0.0303455691741044
49,0.0325186467702972
50,0.03469172436649
51,0.0379277664036745
52,0.041163808440859
53,0.0443998504780435
54,0.047635892515228
55,0.0508719345524125
56,0.0556230423676125
57,0.0603741501828124
58,0.0651252579980124
59,0.0698763658132123
60,0.0746274736284123
61,0.0814598876912355
62,0.0882923017540587
63,0.0951247158168819
64,0.101957129879705
65,0.108789543942528
66,0.118327877282029
67,0.127866210621529
68,0.13740454396103
69,0.146942877300531
70,0.156481210640031
71,0.169260168024329
72,0.182039125408628
73,0.194818082792926
74,0.207597040177224
75,0.220375997561523
76,0.236584217773635
77,0.252792437985748
78,0.26900065819786
79,0.285208878409973
80,0.301417098622085
81,0.320604961884292
82,0.339792825146498
83,0.358980688408704
84,0.37816855167091
85,0.397356414933116
86,0.41830149956112
87,0.439246584189125
88,0.460191668817129
89,0.481136753445133
90,0.502081838073138
91,0.52301398308609
92,0.543946128099042
93,0.564878273111994
94,0.585810418124946
95,0.606742563137899
96,0.625895894309211
97,0.645049225480523
98,0.664202556651835
99,0.683355887823147
100,0.702509218994459
101,0.718671424961459
102,0.734833630928459
103,0.750995836895459
104,0.767158042862459
105,0.783320248829459
106,0.796052100967722
107,0.808783953105986
108,0.82151580524425
109,0.834247657382514
110,0.846979509520777
111,0.857699568646197
