index,p_die
0,0.0168705725218352
1,0.014672891125205
2,0.0124752097285748
3,0.0102775283319446
4,0.00807984693531441
5,0.00588216553868421
6,0.00532530154929843
7,0.00476843755991264
8,0.00421157357052686
9,0.00365470958114108
10,0.0030978455917553
11,0.00301166434137221
12,0.00292548309098911
13,0.00283930184060601
14,0.00275312059022292
15,0.00266693933983982
16,0.00285498163907598
17,0.00304302393831214
18,0.0032310662375483
19,0.00341910853678445
20,0.00360715083602061
21,0.00396250194661291
22,0.0043178530572052
23,0.0046732041677975
24,0.00502855527838979
25,0.00538390638898209
26,0.00583615964959144
27,0.0062884129102008
28,0.00674066617081015
29,0.00719291943141951
30,0.00764517269202886
31,0.00817930472433372
32,0.00871343675663858
33,0.00924756878894345
34,0.00978170082124831
35,0.0103158328535532
36,0.0109817114960255
37,0.0116475901384978
38,0.0123134687809701
39,0.0129793474234424
40,0.0136452260659147
41,0.0145667489802396
42,0.0154882718945645
43,0.0164097948088894
44,0.0173313177232143
45,0.0182528406375391
46,0.0196487301851086
47,0.021044619732678
48,0.0224405092802475
49,0.0238363988278169
50,0.0252322883753863
51,0.0274545481053003
52,0.0296768078352143
53,0.0318990675651283
54,0.0341213272950423
55,0.0363435870249563
56,0.0399325963742141
57,0.043521605723472
58,0.0471106150727299
59,0.0506996244219878
60,0.0542886337712456
61,0.0600282130541178
62,0.0657677923369901
63,0.0715073716198623
64,0.0772469509027345
65,0.0829865301856067
66,0.0919060244494661
67,0.100825518713326
68,0.109745012977185
69,0.118664507241044
70,0.127584001504904
71,0.140795249264804
72,0.154006497024704
73,0.167217744784604
74,0.180428992544504
75,0.193640240304403
76,0.211870330017409
77,0.230100419730414
78,0.24833050944342
79,0.266560599156425
80,0.284790688869431
81,0.307642893812073
82,0.330495098754715
83,0.353347303697358
84,0.37619950864
85,0.399051713582642
86,0.424497796697318
87,0.449943879811994
88,0.47538996292667
89,0.500836046041346
90,0.526282129156022
91,0.551145759015478
92,0.576009388874934
93,0.60087301873439
94,0.625736648593846
95,0.650600278453302
96,0.67198420575082
97,0.693368133048337
98,0.714752060345855
99,0.736135987643372
100,0.75751991494089
101,0.773986323253906
102,0.790452731566922
103,0.806919139879939
104,0.823385548192955
105,0.839851956505972
106,0.851485639321794
107,0.863119322137616
108,0.874753004953439
109,0.886386687769261
110,0.898020370585084
111,0.907131290268374
