index,p_die
0,0.0312093794170809
1,0.0269031134719051
2,0.0225968475267293
3,0.0182905815815535
4,0.0139843156363778
5,0.00967804969120198
6,0.00838732685911018
7,0.00709660402701838
8,0.00580588119492658
9,0.00451515836283479
10,0.00322443553074299
11,0.00319473450996911
12,0.00316503348919524
13,0.00313533246842136
14,0.00310563144764748
15,0.00307593042687361
16,0.00377864748523288
17,0.00448136454359215
18,0.00518408160195142
19,0.00588679866031069
20,0.00658951571866995
21,0.00700332166370911
22,0.00741712760874826
23,0.00783093355378741
24,0.00824473949882657
25,0.00865854544386572
26,0.00917243041424944
27,0.00968631538463316
28,0.0102002003550169
29,0.0107140853254006
30,0.0112279702957843
31,0.0122082821758264
32,0.0131885940558685
33,0.0141689059359105
34,0.0151492178159526
35,0.0161295296959947
36,0.0176860941175041
37,0.0192426585390135
38,0.0207992229605229
39,0.0223557873820323
40,0.0239123518035417
41,0.0259425945357174
42,0.0279728372678932
43,0.0300030800000689
44,0.0320333227322447
45,0.0340635654644204
46,0.0364470665320995
47,0.0388305675997786
48,0.0412140686674577
49,0.0435975697351368
50,0.0459810708028159
51,0.048766812707966
52,0.0515525546131161
53,0.0543382965182661
54,0.0571240384234162
55,0.0599097803285663
56,0.063330667374164
57,0.0667515544197616
58,0.0701724414653592
59,0.0735933285109569
60,0.0770142155565545
61,0.0828181384900496
62,0.0886220614235447
63,0.0944259843570397
64,0.100229907290535
65,0.10603383022403
66,0.114320008358073
67,0.122606186492116
68,0.130892364626159
69,0.139178542760202
70,0.147464720894245
71,0.161289532027947
72,0.175114343161649
73,0.188939154295351
74,0.202763965429053
75,0.216588776562755
76,0.235248584492262
77,0.253908392421769
78,0.272568200351276
79,0.291228008280784
80,0.309887816210291
81,0.335714226443111
82,0.361540636675932
83,0.387367046908753
84,0.413193457141573
85,0.439019867374394
86,0.466388838122206
87,0.493757808870019
88,0.521126779617831
89,0.548495750365644
90,0.575864721113457
91,0.599527968274589
92,0.623191215435722
93,0.646854462596855
94,0.670517709757988
95,0.694180956919121
96,0.716331894453995
97,0.738482831988869
98,0.760633769523743
99,0.782784707058617
100,0.804935644593491
101,0.820971294160124
102,0.837006943726758
103,0.853042593293391
104,0.869078242860025
105,0.885113892426659
106,0.894901875221966
107,0.904689858017273
108,0.91447784081258
109,0.924265823607887
110,0.934053806403194
111,1
