index,p_die
0,0.0455875163005379
1,0.0419381428302114
2,0.0382887693598849
3,0.0346393958895584
4,0.0309900224192319
5,0.0273406489489054
6,0.0229813944254109
7,0.0186221399019163
8,0.0142628853784218
9,0.00990363085492729
10,0.00554437633143277
11,0.00547121308359893
12,0.00539804983576509
13,0.00532488658793126
14,0.00525172334009742
15,0.00517856009226359
16,0.00548212965906517
17,0.00578569922586676
18,0.00608926879266834
19,0.00639283835946993
20,0.00669640792627151
21,0.0071413552050314
22,0.00758630248379128
23,0.00803124976255116
24,0.00847619704131104
25,0.00892114432007092
26,0.00957182579118773
27,0.0102225072623045
28,0.0108731887334213
29,0.0115238702045382
30,0.012174551675655
31,0.0131234232965566
32,0.0140722949174582
33,0.0150211665383598
34,0.0159700381592614
35,0.016918909780163
36,0.0182972833269145
37,0.0196756568736661
38,0.0210540304204176
39,0.0224324039671691
40,0.0238107775139206
41,0.0258020796595874
42,0.0277933818052543
43,0.0297846839509211
44,0.0317759860965879
45,0.0337672882422547
46,0.0366214922403624
47,0.0394756962384701
48,0.0423299002365778
49,0.0451841042346855
50,0.0480383082327932
51,0.0520835953409847
52,0.0561288824491761
53,0.0601741695573676
54,0.0642194566655591
55,0.0682647437737506
56,0.0739078206320252
57,0.0795508974902998
58,0.0851939743485743
59,0.0908370512068489
60,0.0964801280651235
61,0.104180197595947
62,0.11188026712677
63,0.119580336657593
64,0.127280406188416
65,0.134980475719239
66,0.145176830222212
67,0.155373184725185
68,0.165569539228158
69,0.175765893731131
70,0.185962248234104
71,0.198940826704016
72,0.211919405173928
73,0.224897983643839
74,0.237876562113751
75,0.250855140583663
76,0.266568645259358
77,0.282282149935054
78,0.297995654610749
79,0.313709159286445
80,0.32942266396214
81,0.34733442943137
82,0.365246194900601
83,0.383157960369832
84,0.401069725839062
85,0.418981491308293
86,0.438048543145822
87,0.457115594983351
88,0.47618264682088
89,0.495249698658409
90,0.514316750495938
91,0.533190572247392
92,0.552064393998847
93,0.570938215750301
94,0.589812037501755
95,0.60868585925321
96,0.626070915352973
97,0.643455971452736
98,0.660841027552499
99,0.678226083652262
100,0.695611139752025
101,0.710594804168445
102,0.725578468584866
103,0.740562133001287
104,0.755545797417708
105,0.770529461834129
106,0.782721088698271
107,0.794912715562414
108,0.807104342426557
109,0.819295969290699
110,0.831487596154842
111,0.842001391247108
