index,p_die
0,0.00973781768826532
1,0.0079316250584196
2,0.0061221380163724
3,0.00430935055326742
4,0.00249325664928868
5,0.000673850273640309
6,0.000590082757690125
7,0.000506308220011742
8,0.000422526660016298
9,0.000338738077115375
10,0.000254942470720221
11,0.000259001182249752
12,0.000263059877301908
13,0.0002671185558768
14,0.000271177217974539
15,0.000275235863595014
16,0.000356120891909062
17,0.000436999376034142
18,0.000517871316499607
19,0.000598736713835035
20,0.000679595568569669
21,0.000741102517062497
22,0.000802605679877888
23,0.000864105057248765
24,0.000925600649408276
25,0.000987092456589234
26,0.000989846233145131
27,0.000992600002110211
28,0.000995353763484474
29,0.000998107517268032
30,0.00100086126346088
31,0.00102274649552292
32,0.0010446312481418
33,0.00106651552132786
34,0.00108839931509175
35,0.0011102826294439
36,0.00119758337312414
37,0.00128487648691333
38,0.00137216197147805
39,0.00145943982748531
40,0.00154671005560159
41,0.00171991753764833
42,0.00189309497238876
43,0.00206624236503539
44,0.00223935972079969
45,0.00241244704489241
46,0.00270426705469329
47,0.00299600169963787
48,0.00328765100469752
49,0.00357921499483638
50,0.00387069369501125
51,0.00434095067476425
52,0.00481098565359261
53,0.0052807987362995
54,0.00575039002763866
55,0.00621975963231425
56,0.00696227424253271
57,0.00770423407421561
58,0.00844563954187239
59,0.0091864910597026
60,0.00992678904159627
61,0.0110740241584824
62,0.0122199299308323
63,0.0133645078990077
64,0.0145077596015851
65,0.0156496865753586
66,0.0173673106064495
67,0.0190819375009804
68,0.0207935724887499
69,0.0225022207904307
70,0.0242078876175861
71,0.0266625075534044
72,0.0291109528553506
73,0.0315532390558103
74,0.0339893816480971
75,0.0364193960865511
76,0.0397030282791486
77,0.0429754707068916
78,0.0462367615015895
79,0.0494869386651087
80,0.052726040069815
81,0.056749674768211
82,0.060756218702086
83,0.06474574446606
84,0.0687183243464002
85,0.0726740303223319
86,0.0771045770934596
87,0.0815139557475142
88,0.0859022674208121
89,0.0902696127664639
90,0.0946160919566837
91,0.0989543219990926
92,0.103271765014326
93,0.107568520605331
94,0.111844687897799
95,0.11610036554245
96,0.119886318248886
97,0.123656054817951
98,0.127409644707223
99,0.131147157076779
100,0.134868660790465
101,0.137855409277889
102,0.140831846421678
103,0.143798007820348
104,0.146753928949512
105,0.149699645162311
106,0.151874444332578
107,0.154043681054935
108,0.156207369556364
109,0.158365524027459
110,0.160518158622516
111,0.587358667301914
