index,p_die
0,0.0246694805975473
1,0.0199949641779398
2,0.0152980439646208
3,0.0105786125817833
4,0.00583656213899497
5,0.00107178422873133
6,0.001004830370544
7,0.000937872024727615
8,0.00087090919098165
9,0.00080394186900512
10,0.000736970058497377
11,0.000719444976996164
12,0.000701919588140143
13,0.000684393891923651
14,0.00066686788834136
15,0.000649341577387941
16,0.000651192988900928
17,0.000653044396983993
18,0.000654895801637023
19,0.000656747202860242
20,0.000658598600653426
21,0.000669359790182678
22,0.000680120863832512
23,0.000690881821604039
24,0.000701642663498481
25,0.000712403389517169
26,0.000735854098598887
27,0.000759304257352822
28,0.000782753865791852
29,0.000806202923928856
30,0.000829651431776823
31,0.000873114298076794
32,0.000916575273787412
33,0.000960034358991058
34,0.00100349155376989
35,0.00104694685820617
36,0.00112312888979327
37,0.00119930511159583
38,0.00127547552405705
39,0.0013516401276199
40,0.00142779892272737
41,0.0015580600660613
42,0.00168830421716826
43,0.00181853137826482
44,0.00194874155156743
45,0.00207893473929188
46,0.00229853920120859
47,0.0025180953365378
48,0.0027376031559142
49,0.00295706266997053
50,0.00317647388933695
51,0.00354248868116736
52,0.00390836907927172
53,0.00427411513299691
54,0.0046397268916718
55,0.00500520440460672
56,0.00560720012027205
57,0.00620883161409092
58,0.00681009910642616
59,0.00741100281750762
60,0.00801154296743156
61,0.00898305824949597
62,0.00995362206691708
63,0.010923235351523
64,0.0118918990342287
65,0.0128596140450379
66,0.0143824898762854
67,0.0159030163448382
68,0.0174211970750918
69,0.0189370356858513
70,0.0204505357903382
71,0.0227333808303492
72,0.0250109056883099
73,0.0272831227629321
74,0.0295500444240319
75,0.0318116830125976
76,0.0350147845922576
77,0.03820728920483
78,0.0413892319087447
79,0.0445606476464457
80,0.0477215712447758
81,0.0518216728542968
82,0.0559041211885775
83,0.0599689922550331
84,0.0640163617338239
85,0.0680463049792641
86,0.07271748132293
87,0.0773652446058932
88,0.0819897121800521
89,0.086591000809109
90,0.0911692266715185
91,0.0958325813182579
92,0.100472007553681
93,0.105087628158256
94,0.109679565282445
95,0.114247940449938
96,0.118328018483625
97,0.122389302277342
98,0.12643187840381
99,0.130455833036967
100,0.134461251953801
101,0.137639754273051
102,0.140806584235615
103,0.143961784705677
104,0.147105398390012
105,0.150237467838564
106,0.15249789133369
107,0.15475230195559
108,0.157000715698898
109,0.159243148515701
110,0.161479616315651
111,0.589807420771769
